actor_name,event_time,new_bid,new_budget,new_value,object_id,old_bid,old_budget,old_value
Eric Huang,2018-11-12 08:20:07,15,,,23843180433070316,10,,
Eric Huang,2018-11-12 08:20:07,14,,,23843180433020316,11,,
Eric Huang,2018-11-12 08:10:10,,8847,,23843180433020316,,7073,
Eric Huang,2018-11-12 08:10:08,,4684,,23843180432970316,,1132,
Eric Huang,2018-11-12 08:10:06,12,,,23843180433030316,8,,
Eric Huang,2018-11-12 08:10:07,12,,,23843180433010316,8,,
Eric Huang,2018-11-12 08:10:06,9,,,23843180433040316,6,,
Eric Huang,2018-11-12 08:10:09,14,,,23843180433060316,9,,
Eric Huang,2018-11-12 08:10:12,10,,,23843180433070316,7,,
Eric Huang,2018-11-12 08:10:08,14,,,23843180432970316,13,,
Eric Huang,2018-11-12 08:10:10,11,,,23843180433020316,9,,
Eric Huang,2018-11-12 08:10:09,12,,,23843180433000316,8,,
Eric Huang,2018-11-12 08:00:08,,1132,,23843180432970316,,100,
Eric Huang,2018-11-12 08:00:15,,100,,23843180433040316,,542,
Eric Huang,2018-11-12 08:00:15,,7073,,23843180433020316,,100,
Eric Huang,2018-11-12 08:00:06,,100,,23843180433070316,,623,
Eric Huang,2018-11-12 08:00:12,,100,,23843180433000316,,663,
Eric Huang,2018-11-12 08:00:06,,100,,23843180433030316,,602,
Eric Huang,2018-11-12 08:00:08,8,,,23843180433010316,5,,
Eric Huang,2018-11-12 08:00:06,7,,,23843180433070316,5,,
Eric Huang,2018-11-12 08:00:08,13,,,23843180432970316,12,,
Eric Huang,2018-11-12 08:00:15,6,,,23843180433040316,4,,
Eric Huang,2018-11-12 08:00:09,9,,,23843180433060316,6,,
Eric Huang,2018-11-12 08:00:06,8,,,23843180433030316,5,,
Eric Huang,2018-11-12 08:00:15,9,,,23843180433020316,7,,
Eric Huang,2018-11-12 08:00:12,8,,,23843180433000316,5,,
蘇俊霖,2018-11-12 07:27:17,,100,,23843180433010316,,2552,
蘇俊霖,2018-11-12 07:27:08,,100,,23843180433020316,,6144,
蘇俊霖,2018-11-12 07:26:56,,100,,23843180433060316,,4446,
Facebook,2018-11-11 16:01:26,,,Active,23843176728600316,,,Inactive
Facebook,2018-11-11 13:31:17,,,Inactive,23843176728600316,,,Active
黃彥齊,2018-11-10 03:37:37,,3000,,23843193208490316,,1000,
黃彥齊,2018-11-10 01:55:45,12,,,23843194352270316,,,
黃彥齊,2018-11-09 10:36:10,,1000,,23843178902920316,,500,
黃彥齊,2018-11-09 10:36:43,11,,,23843193208490316,,,
Eric Huang,2018-11-09 06:50:06,,6144,,23843180433020316,,6995,
Eric Huang,2018-11-09 03:10:05,12,,,23843180432970316,4,,
Eric Huang,2018-11-08 16:05:04,,,Active,23843180432940316,,,Inactive
Eric Huang,2018-11-08 15:10:08,,100,,23843180432970316,,6874,
Eric Huang,2018-11-08 15:10:08,4,,,23843180432970316,2,,
Eric Huang,2018-11-08 14:30:18,2,,,23843180432970316,6,,
Eric Huang,2018-11-08 14:10:19,6,,,23843180432970316,2,,
Eric Huang,2018-11-08 14:00:18,2,,,23843180432970316,4,,
Eric Huang,2018-11-08 13:50:20,4,,,23843180432970316,13,,
Eric Huang,2018-11-08 13:40:21,13,,,23843180432970316,4,,
Eric Huang,2018-11-08 13:00:18,4,,,23843180432970316,25,,
Eric Huang,2018-11-08 12:00:17,25,,,23843180432970316,8,,
Eric Huang,2018-11-08 11:00:19,8,,,23843180432970316,7,,
Eric Huang,2018-11-08 10:20:16,7,,,23843180432970316,10,,
Eric Huang,2018-11-08 10:10:18,10,,,23843180432970316,7,,
Eric Huang,2018-11-08 10:00:17,7,,,23843180432970316,2,,
Eric Huang,2018-11-08 09:00:16,2,,,23843180432970316,1,,
Eric Huang,2018-11-08 08:00:18,1,,,23843180432970316,4,,
Eric Huang,2018-11-08 07:50:20,4,,,23843180432970316,7,,
Eric Huang,2018-11-08 07:10:17,7,,,23843180432970316,6,,
Eric Huang,2018-11-08 05:40:17,6,,,23843180432970316,5,,
Eric Huang,2018-11-08 05:30:18,5,,,23843180432970316,6,,
Eric Huang,2018-11-08 05:00:17,6,,,23843180432970316,43,,
Eric Huang,2018-11-08 04:20:17,43,,,23843180432970316,5,,
Eric Huang,2018-11-08 03:30:26,,,Inactive,23843180432940316,,,Active
蘇俊霖,2018-11-08 03:21:12,5,,,23843180432970316,22,,
Eric Huang,2018-11-08 03:00:18,22,,,23843180432970316,11,,
Eric Huang,2018-11-08 02:00:15,11,,,23843180432970316,3,,
Eric Huang,2018-11-08 01:00:16,3,,,23843180432970316,5,,
Eric Huang,2018-11-08 00:00:16,5,,,23843180432970316,26,,
Eric Huang,2018-11-07 23:00:16,26,,,23843180432970316,38,,
Eric Huang,2018-11-07 22:00:16,38,,,23843180432970316,8,,
Eric Huang,2018-11-07 21:00:15,8,,,23843180432970316,3,,
Eric Huang,2018-11-07 20:00:18,3,,,23843180432970316,2,,
Eric Huang,2018-11-07 19:00:15,2,,,23843180432970316,10,,
Eric Huang,2018-11-07 16:00:14,,4446,,23843180433060316,,3774,
Eric Huang,2018-11-07 16:00:13,,6995,,23843180433020316,,6144,
Eric Huang,2018-11-07 16:00:11,,6874,,23843180432970316,,5927,
Eric Huang,2018-11-07 15:50:23,,3774,,23843180433060316,,3102,
Eric Huang,2018-11-07 15:50:21,,6144,,23843180433020316,,5293,
Eric Huang,2018-11-07 15:50:19,,5927,,23843180432970316,,4980,
Eric Huang,2018-11-07 15:40:22,,3102,,23843180433060316,,2430,
Eric Huang,2018-11-07 15:40:20,,4980,,23843180432970316,,4033,
Eric Huang,2018-11-07 15:40:21,,5293,,23843180433020316,,4442,
Eric Huang,2018-11-07 15:30:25,,2430,,23843180433060316,,1758,
Eric Huang,2018-11-07 15:30:23,,4442,,23843180433020316,,3591,
Eric Huang,2018-11-07 15:30:21,,4033,,23843180432970316,,3086,
Eric Huang,2018-11-07 15:20:21,,1758,,23843180433060316,,1086,
Eric Huang,2018-11-07 15:20:20,,3591,,23843180433020316,,2740,
Eric Huang,2018-11-07 15:20:20,,3086,,23843180432970316,,2139,
Eric Huang,2018-11-07 15:10:23,,2740,,23843180433020316,,1889,
Eric Huang,2018-11-07 15:10:24,,2139,,23843180432970316,,1192,
Eric Huang,2018-11-07 15:10:24,,1086,,23843180433060316,,414,
Eric Huang,2018-11-07 15:10:24,6,,,23843180433060316,4,,
Eric Huang,2018-11-07 15:10:24,10,,,23843180432970316,4,,
Eric Huang,2018-11-07 15:10:23,7,,,23843180433020316,5,,
Eric Huang,2018-11-07 14:06:14,,2552,,23843180433010316,,2061,
Eric Huang,2018-11-07 14:06:13,,414,,23843180433060316,,100,
Eric Huang,2018-11-07 14:06:11,,1192,,23843180432970316,,856,
Eric Huang,2018-11-07 14:06:11,,1889,,23843180433020316,,1421,
Eric Huang,2018-11-07 14:06:14,5,,,23843180433010316,9,,
Eric Huang,2018-11-07 14:06:13,4,,,23843180433060316,5,,
Eric Huang,2018-11-07 14:06:11,5,,,23843180433020316,6,,
Eric Huang,2018-11-07 10:44:10,6,,,23843180433020316,9,,
Eric Huang,2018-11-07 10:42:29,,856,,23843180432970316,,623,
Eric Huang,2018-11-07 10:42:31,,602,,23843180433030316,,100,
Eric Huang,2018-11-07 10:42:32,,663,,23843180433000316,,100,
Eric Huang,2018-11-07 10:42:33,,623,,23843180433070316,,100,
Eric Huang,2018-11-07 10:42:36,,1421,,23843180433020316,,600,
Eric Huang,2018-11-07 10:42:41,,542,,23843180433040316,,100,
Eric Huang,2018-11-07 10:42:38,,2061,,23843180433010316,,1297,
Eric Huang,2018-11-07 10:42:31,5,,,23843180433030316,8,,
Eric Huang,2018-11-07 10:42:29,4,,,23843180432970316,6,,
Eric Huang,2018-11-07 10:42:35,5,,,23843180433060316,1,,
Eric Huang,2018-11-07 10:42:36,9,,,23843180433020316,6,,
Eric Huang,2018-11-07 10:42:41,4,,,23843180433040316,5,,
Eric Huang,2018-11-07 10:42:32,5,,,23843180433000316,8,,
Eric Huang,2018-11-07 10:42:33,5,,,23843180433070316,8,,
Eric Huang,2018-11-07 10:42:38,9,,,23843180433010316,6,,
Ant Man,2018-11-07 08:30:29,,1297,,23843180433010316,,778,
Ant Man,2018-11-07 08:30:27,,623,,23843180432970316,,100,
Ant Man,2018-11-07 08:30:26,,600,,23843180433020316,,100,
Ant Man,2018-11-07 08:30:29,6,,,23843180433010316,8,,
Ant Man,2018-11-07 08:30:27,6,,,23843180432970316,8,,
Ant Man,2018-11-07 08:30:25,1,,,23843180433060316,8,,
Eric Huang,2018-11-07 08:16:56,,778,,23843180433010316,,100,
Eric Huang,2018-11-07 08:16:56,8,,,23843180433010316,11,,
Eric Huang,2018-11-07 08:07:33,11,,,23843180433010316,8,,
Eric Huang,2018-11-07 08:03:59,5,,,23843180433040316,8,,
Eric Huang,2018-11-07 08:03:17,8,,,23843180433040316,5,,
Eric Huang,2018-11-07 08:02:44,5,,,23843180433040316,8,,
蘇俊霖,2018-11-07 07:54:41,6,,,23843180433020316,8,,
Facebook,2018-11-06 16:01:12,,,Active,23843176728600316,,,Inactive
Facebook,2018-11-06 13:00:19,,,Inactive,23843176728600316,,,Active
Facebook,2018-11-05 16:00:43,,,Active,23843176728600316,,,Inactive
Facebook,2018-11-05 07:00:13,,,Inactive,23843176728600316,,,Active
Facebook,2018-11-04 16:00:29,,,Active,23843176728600316,,,Inactive
Facebook,2018-11-04 05:00:20,,,Inactive,23843176728600316,,,Active
Facebook,2018-11-03 16:01:19,,,Active,23843176728600316,,,Inactive
Facebook,2018-11-03 04:30:11,,,Inactive,23843176728600316,,,Active
Facebook,2018-11-02 16:00:18,,,Active,23843176728600316,,,Inactive
任天堂,2018-11-02 07:27:05,,,Active,23843180432940316,,,Inactive
任天堂,2018-11-02 07:15:41,8,,,23843180433000316,,,
任天堂,2018-11-02 07:15:41,8,,,23843180433020316,,,
任天堂,2018-11-02 07:15:41,8,,,23843180433060316,,,
任天堂,2018-11-02 07:15:41,8,,,23843180433010316,,,
任天堂,2018-11-02 07:15:41,8,,,23843180433070316,,,
任天堂,2018-11-02 07:15:41,8,,,23843180433040316,,,
任天堂,2018-11-02 07:15:41,8,,,23843180433030316,,,
任天堂,2018-11-02 07:15:41,8,,,23843180432970316,,,
任天堂,2018-11-02 07:15:16,,,Deleted,23843180429010316,,,Inactive
任天堂,2018-11-02 07:11:50,8,,,23843180429070316,,,
任天堂,2018-11-02 07:11:50,8,,,23843180429130316,,,
任天堂,2018-11-02 07:11:50,8,,,23843180429150316,,,
任天堂,2018-11-02 07:11:50,8,,,23843180429140316,,,
任天堂,2018-11-02 07:11:50,8,,,23843180429160316,,,
任天堂,2018-11-02 07:11:50,8,,,23843180429090316,,,
任天堂,2018-11-02 07:11:50,8,,,23843180429080316,,,
任天堂,2018-11-02 07:11:50,8,,,23843180429120316,,,
Facebook,2018-11-02 06:00:14,,,Inactive,23843176728600316,,,Active
黃彥齊,2018-11-01 14:42:32,,1000,,23843176729010316,,500,
黃彥齊,2018-11-01 07:45:30,10,,,23843178902920316,,,
黃彥齊,2018-11-01 06:44:25,,500,,23843176729010316,,300,
黃彥齊,2018-11-01 02:02:52,,300,,23843176729010316,,100,
Facebook,2018-10-31 15:00:18,,,Inactive,23843131321870316,,,Active
黃彥齊,2018-10-31 13:23:28,,,Active,23843131321870316,,,Inactive
Facebook,2018-10-31 12:30:16,,,Inactive,23843131321870316,,,Active
江江,2018-10-31 09:59:42,,,Active,23843176728600316,,,Inactive
黃彥齊,2018-10-31 08:15:14,,,,23843176941400316,,,
黃彥齊,2018-10-31 07:54:12,,3000,,23843176497360316,,1000,
黃彥齊,2018-10-31 06:20:08,25,,,23843176816030316,,,
黃彥齊,2018-10-31 05:59:24,20,,,23843176796860316,,,
黃彥齊,2018-10-31 05:28:35,20,,,23843176772870316,,,
江江,2018-10-31 05:21:57,8,,,23843176728920316,,,
江江,2018-10-31 05:21:57,8,,,23843176728900316,,,
江江,2018-10-31 05:21:57,8,,,23843176728940316,,,
江江,2018-10-31 05:21:57,8,,,23843176729010316,,,
江江,2018-10-31 05:21:57,8,,,23843176729140316,,,
江江,2018-10-31 05:21:57,8,,,23843176729150316,,,
江江,2018-10-31 05:21:57,8,,,23843176728950316,,,
江江,2018-10-31 05:21:57,8,,,23843176728930316,,,
黃彥齊,2018-10-31 03:37:59,,1000,,23843176497360316,,100,
黃彥齊,2018-10-31 01:44:11,,,,23843176497360316,,,
黃彥齊,2018-10-31 01:41:30,20,,,23843176496240316,,,
黃彥齊,2018-10-31 01:41:30,20,,,23843176496230316,,,
